,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
0,0,2020-01-01 00:10:00,3.0,서,261.0,13.06,
1,1,2020-01-01 00:20:00,3.7,북서,324.0,13.1,
2,2,2020-01-01 00:30:00,2.8,서북서,291.0,13.07,
3,3,2020-01-01 00:40:00,2.4,남남서,193.0,12.99,
4,4,2020-01-01 00:50:00,4.1,북북서,340.0,12.95,
5,5,2020-01-01 01:00:00,4.6,북북서,340.0,12.97,
6,6,2020-01-01 01:10:00,2.2,남남동,147.0,13.02,
7,7,2020-01-01 01:20:00,5.0,북,356.0,12.93,
8,8,2020-01-01 01:30:00,3.6,북,354.0,12.89,
9,9,2020-01-01 01:40:00,0.7,동남동,107.0,12.9,
10,10,2020-01-01 01:50:00,3.8,북북서,336.0,12.85,
11,11,2020-01-01 02:00:00,4.9,북북동,28.0,12.86,
12,12,2020-01-01 02:10:00,0.4,서북서,292.0,12.85,
13,13,2020-01-01 02:20:00,2.7,서북서,285.0,12.85,
14,14,2020-01-01 02:30:00,3.3,북북서,328.0,12.85,
15,15,2020-01-01 02:40:00,7.6,북북동,32.0,12.87,
16,16,2020-01-01 02:50:00,0.6,서남서,245.0,12.91,
17,17,2020-01-01 03:00:00,2.3,북북동,14.0,12.94,
18,18,2020-01-01 03:10:00,5.5,북서,315.0,12.94,
19,19,2020-01-01 03:20:00,2.0,동남동,117.0,12.94,
20,20,2020-01-01 03:30:00,0.6,북북동,13.0,12.93,
21,21,2020-01-01 03:40:00,6.4,북,350.0,12.95,
22,22,2020-01-01 03:50:00,3.3,남남동,159.0,12.96,
23,23,2020-01-01 04:00:00,1.7,북동,38.0,12.99,
24,24,2020-01-01 04:10:00,5.9,북북서,342.0,12.96,
25,25,2020-01-01 04:20:00,3.4,남동,141.0,12.94,
26,26,2020-01-01 04:30:00,4.2,동남동,123.0,12.89,
27,27,2020-01-01 04:40:00,1.2,서남서,258.0,12.89,
28,28,2020-01-01 04:50:00,4.8,북서,325.0,12.85,
29,29,2020-01-01 05:00:00,1.5,북북서,326.0,12.84,
30,30,2020-01-01 05:10:00,0.5,북서,315.0,12.84,
31,31,2020-01-01 05:20:00,5.3,북,6.0,12.83,
32,32,2020-01-01 05:30:00,1.5,북북동,21.0,12.82,
33,33,2020-01-01 05:40:00,3.4,남동,137.0,12.79,
34,34,2020-01-01 05:50:00,6.0,북북동,20.0,12.8,
35,35,2020-01-01 06:00:00,6.4,북북서,348.0,12.78,
36,36,2020-01-01 06:10:00,0.9,남남동,157.0,12.75,
37,37,2020-01-01 06:20:00,4.8,북북동,26.0,12.75,
38,38,2020-01-01 06:30:00,5.7,북북서,331.0,12.74,
39,39,2020-01-01 06:40:00,3.9,북북서,342.0,12.75,
40,40,2020-01-01 06:50:00,2.8,북북동,18.0,12.75,
41,41,2020-01-01 07:00:00,2.2,서북서,303.0,12.73,
42,42,2020-01-01 07:10:00,2.3,남,188.0,12.73,
43,43,2020-01-01 07:20:00,5.8,북동,34.0,12.72,
44,44,2020-01-01 07:30:00,5.7,북,3.0,12.71,
45,45,2020-01-01 07:40:00,5.7,북,11.0,12.71,
46,46,2020-01-01 07:50:00,8.0,북,359.0,12.7,
47,47,2020-01-01 08:00:00,2.2,북북서,341.0,12.71,
48,48,2020-01-01 08:10:00,3.4,북,358.0,12.72,
49,49,2020-01-01 08:20:00,10.6,북,2.0,12.72,
50,50,2020-01-01 08:30:00,4.8,북동,40.0,12.72,
51,51,2020-01-01 08:40:00,3.5,북북동,21.0,12.71,
52,52,2020-01-01 08:50:00,8.6,북,5.0,12.72,
53,53,2020-01-01 09:00:00,7.2,북북동,19.0,12.72,
54,54,2020-01-01 09:10:00,4.7,북동,40.0,12.73,
55,55,2020-01-01 09:20:00,7.3,북,8.0,12.74,
56,56,2020-01-01 09:30:00,10.4,북,358.0,12.75,
57,57,2020-01-01 09:40:00,2.6,북북동,28.0,12.75,
58,58,2020-01-01 09:50:00,2.1,북북동,14.0,12.75,
59,59,2020-01-01 10:00:00,11.5,북북서,341.0,12.75,
60,60,2020-01-01 10:10:00,4.1,북북서,347.0,12.75,
61,61,2020-01-01 10:20:00,4.1,북북동,28.0,12.75,
62,62,2020-01-01 10:30:00,7.9,북,4.0,12.76,
63,63,2020-01-01 10:40:00,7.5,북,2.0,12.77,
64,64,2020-01-01 10:50:00,6.5,북,350.0,12.77,
65,65,2020-01-01 11:00:00,5.8,북,358.0,12.77,
66,66,2020-01-01 11:10:00,8.1,북북서,335.0,12.76,
67,67,2020-01-01 11:20:00,6.3,북,9.0,12.98,
